dt_iso,dt,lat,lon,temp,dew_point,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
2007-05-04,1178278200.0,-14.599413,-28.673147,298.54,295.8283333333333,298.4733333333333,298.62624999999997,1013.7916666666666,85.0,4.275416666666667,133.70833333333334,0.12444444444444445,,43.333333333333336,688.8333333333334,Clouds,scattered clouds,03d
2007-05-05,1178364600.0,-14.599413,-28.673147,298.71208333333334,295.39875,298.58875,298.86,1013.75,82.04166666666667,6.410416666666666,129.04166666666666,0.145,,32.458333333333336,701.125,Clouds,scattered clouds,03d
2007-05-06,1178451000.0,-14.599413,-28.673147,298.3975,295.46083333333337,298.31916666666666,298.48041666666666,1013.7083333333334,83.91666666666667,9.27,104.54166666666667,0.14833333333333334,,30.666666666666668,650.7916666666666,Clouds,light rain,10d
2007-05-07,1178537400.0,-14.599413,-28.673147,298.525,295.53291666666667,298.425,298.62291666666664,1013.6666666666666,83.54166666666667,10.182083333333333,101.125,0.14416666666666667,,29.791666666666668,650.625,Rain,light rain,10n
2007-05-08,1178623800.0,-14.599413,-28.673147,298.91,295.52,298.85291666666666,298.9741666666667,1013.6666666666666,81.58333333333333,8.357916666666666,99.54166666666667,,,11.041666666666666,800.5416666666666,Clouds,few clouds,02n
2007-05-09,1178710200.0,-14.599413,-28.673147,298.40791666666667,295.56458333333336,298.26708333333335,298.5370833333333,1013.3333333333334,84.29166666666667,7.2129166666666675,94.66666666666667,0.132,,25.083333333333332,738.5833333333334,Clouds,few clouds,02d
2007-05-10,1178796600.0,-14.599413,-28.673147,298.7754166666667,295.3695833333333,298.6375,298.8975,1014.5416666666666,81.5,3.34125,81.16666666666667,,,18.0,801.0416666666666,Clouds,few clouds,02n
2007-05-11,1178883000.0,-14.599413,-28.673147,298.0833333333333,295.39958333333334,297.9608333333333,298.19874999999996,1016.4166666666666,85.08333333333333,6.562916666666666,151.79166666666666,0.24900000000000003,,31.75,675.5,Rain,light rain,10d
2007-05-12,1178969400.0,-14.599413,-28.673147,298.2275,294.84999999999997,298.18916666666667,298.27208333333334,1017.625,81.58333333333333,11.185,130.83333333333334,0.18181818181818182,,67.25,664.1666666666666,Clouds,light rain,10d
2007-05-13,1179055800.0,-14.599413,-28.673147,298.9375,294.0366666666667,298.8925,298.9825,1017.625,74.41666666666667,8.465416666666666,116.04166666666667,,,38.5,801.9166666666666,Clouds,few clouds,02n
2007-05-14,1179142200.0,-14.599413,-28.673147,298.90625,294.1816666666667,298.80583333333334,299.00791666666663,1016.5416666666666,75.20833333333333,7.1883333333333335,103.20833333333333,,,23.166666666666668,801.25,Clouds,few clouds,03d
2007-05-15,1179228600.0,-14.599413,-28.673147,298.97875,294.785,298.91083333333336,299.0475,1016.0833333333334,77.70833333333333,5.781666666666666,95.20833333333333,,,14.875,800.7916666666666,Clouds,few clouds,02n
2007-05-16,1179315000.0,-14.599413,-28.673147,298.47166666666664,294.94916666666666,298.40125,298.5420833333333,1016.1666666666666,80.875,5.1362499999999995,114.29166666666667,,,17.0,801.0416666666666,Clouds,few clouds,02n
2007-05-17,1179401400.0,-14.599413,-28.673147,298.5675,294.4845833333333,298.4725,298.68,1016.2916666666666,78.25,7.559583333333333,104.54166666666667,0.25,,29.125,726.0833333333334,Clouds,scattered clouds,02d
2007-05-18,1179487800.0,-14.599413,-28.673147,298.16416666666663,294.37708333333336,298.05916666666667,298.2704166666667,1016.0,79.54166666666667,8.110833333333334,102.70833333333333,0.165,,25.583333333333332,725.9583333333334,Clouds,few clouds,02n
2007-05-19,1179574200.0,-14.599413,-28.673147,297.90833333333336,292.2425,297.8016666666667,298.0129166666667,1015.4583333333334,71.08333333333333,8.370416666666666,102.16666666666667,0.16,,17.5,775.75,Clear,sky is clear,01d
2007-05-20,1179660600.0,-14.599413,-28.673147,298.1375,292.7104166666667,297.98375,298.28749999999997,1015.3333333333334,72.125,6.377916666666667,111.16666666666667,,,32.75,801.625,Clouds,broken clouds,04n
2007-05-21,1179747000.0,-14.599413,-28.673147,298.34083333333336,292.3070833333333,298.27791666666667,298.40500000000003,1015.2916666666666,69.41666666666667,7.345416666666666,119.66666666666667,,,14.583333333333334,800.7916666666666,Clouds,sky is clear,01d
2007-05-22,1179833400.0,-14.599413,-28.673147,298.1091666666667,293.54625,297.97125,298.24666666666667,1014.4583333333334,76.0,8.325833333333334,109.5,0.186,,29.166666666666668,738.6666666666666,Clouds,scattered clouds,01n
2007-05-23,1179919800.0,-14.599413,-28.673147,298.09499999999997,294.77958333333333,297.9845833333333,298.19125,1013.2916666666666,81.875,8.81625,101.58333333333333,0.14,,41.208333333333336,713.9166666666666,Clouds,scattered clouds,03n
2007-05-24,1180006200.0,-14.599413,-28.673147,298.60625,293.35499999999996,298.5425,298.67,1014.25,72.83333333333333,8.390833333333333,83.29166666666667,,,22.333333333333332,801.1666666666666,Clouds,few clouds,02n
2007-05-25,1180092600.0,-14.599413,-28.673147,298.7079166666667,293.71,298.64416666666665,298.7758333333333,1014.9583333333334,74.0,6.2629166666666665,76.625,,,23.541666666666668,801.2083333333334,Clouds,scattered clouds,03n
2007-05-26,1180179000.0,-14.599413,-28.673147,298.20416666666665,293.40333333333336,298.1508333333333,298.25708333333336,1014.3333333333334,74.79166666666667,4.855833333333334,89.16666666666667,,,17.375,800.9583333333334,Clouds,sky is clear,01d
2007-05-27,1180265400.0,-14.599413,-28.673147,298.44666666666666,294.01916666666665,298.38958333333335,298.49666666666667,1015.1666666666666,76.5,4.159166666666667,100.45833333333333,,,32.791666666666664,801.7083333333334,Clouds,scattered clouds,03n
2007-05-28,1180351800.0,-14.599413,-28.673147,298.00791666666663,294.81916666666666,297.92249999999996,298.10583333333335,1015.375,82.54166666666667,3.6891666666666665,80.75,0.14333333333333334,,32.041666666666664,764.0,Clouds,scattered clouds,03d
2007-05-29,1180438200.0,-14.599413,-28.673147,298.35291666666666,294.46750000000003,298.2941666666667,298.40375,1015.25,79.08333333333333,2.0466666666666664,74.79166666666667,,,15.0,800.7916666666666,Clouds,few clouds,02n
2007-05-30,1180524600.0,-14.599413,-28.673147,298.56458333333336,294.37708333333336,298.4579166666667,298.67541666666665,1015.1666666666666,77.70833333333333,3.01625,125.0,,,27.541666666666668,801.5833333333334,Clouds,scattered clouds,03n
2007-05-31,1180611000.0,-14.599413,-28.673147,297.955,294.72541666666666,297.885,298.0204166666667,1016.8333333333334,82.33333333333333,6.857916666666667,176.625,0.24625,,44.958333333333336,701.2916666666666,Clouds,light rain,10d
2007-06-01,1180697400.0,-14.599413,-28.673147,297.39458333333334,291.6616666666667,297.31583333333333,297.4725,1018.125,70.5,9.8775,136.125,,,44.041666666666664,802.2916666666666,Clouds,scattered clouds,03d
2007-06-02,1180783800.0,-14.599413,-28.673147,297.80833333333334,290.39666666666665,297.735,297.8775,1017.0,63.416666666666664,7.245,103.16666666666667,,,49.0,802.4166666666666,Clouds,scattered clouds,03d
2007-06-03,1180870200.0,-14.599413,-28.673147,298.2629166666666,292.85083333333336,298.17125000000004,298.3533333333333,1015.8333333333334,72.08333333333333,5.107916666666667,84.70833333333333,,,46.25,802.3333333333334,Clouds,scattered clouds,03d
2007-06-04,1180956600.0,-14.599413,-28.673147,298.07041666666663,295.03375,297.96458333333334,298.165,1015.9583333333334,83.29166666666667,4.727083333333334,43.708333333333336,0.15333333333333335,,30.333333333333332,763.9583333333334,Clouds,scattered clouds,03n
2007-06-05,1181043000.0,-14.599413,-28.673147,297.4191666666666,294.95166666666665,297.325,297.51916666666665,1017.0,86.16666666666667,3.8183333333333334,161.91666666666666,0.13,,28.875,738.7916666666666,Clouds,scattered clouds,03n
2007-06-06,1181129400.0,-14.599413,-28.673147,297.6033333333333,295.2004166666667,297.50083333333333,297.705,1016.7916666666666,86.54166666666667,5.520833333333333,100.66666666666667,0.13285714285714287,,26.875,713.5416666666666,Clouds,scattered clouds,02n
2007-06-07,1181215800.0,-14.599413,-28.673147,298.11333333333334,294.66625,298.01375,298.21541666666667,1016.2916666666666,81.25,5.962083333333333,83.08333333333333,,,27.875,801.4583333333334,Clouds,scattered clouds,03d
2007-06-08,1181302200.0,-14.599413,-28.673147,298.2679166666667,294.18,298.15916666666664,298.3704166666667,1016.125,78.20833333333333,6.859166666666667,84.83333333333333,0.134,,26.125,738.5,Clouds,few clouds,03n
2007-06-09,1181388600.0,-14.599413,-28.673147,298.10125,293.8691666666667,298.03208333333333,298.16875,1016.625,77.375,6.969166666666666,96.875,,,25.375,801.2916666666666,Clouds,few clouds,02d
2007-06-10,1181475000.0,-14.599413,-28.673147,297.88666666666666,293.02208333333334,297.77500000000003,297.9866666666667,1016.75,74.41666666666667,6.538333333333334,125.29166666666667,,,51.833333333333336,802.5416666666666,Clouds,scattered clouds,03n
2007-06-11,1181561400.0,-14.599413,-28.673147,297.87791666666664,294.2008333333333,297.7554166666667,297.9904166666667,1016.8333333333334,80.125,8.2525,116.625,0.125,,40.166666666666664,726.625,Clouds,scattered clouds,03n
2007-06-12,1181647800.0,-14.599413,-28.673147,298.11791666666664,291.5783333333333,298.055,298.1820833333333,1017.25,67.08333333333333,7.46,106.75,,,56.166666666666664,802.5416666666666,Clouds,scattered clouds,04d
2007-06-13,1181734200.0,-14.599413,-28.673147,297.88708333333335,291.5891666666667,297.82,297.95125,1016.9583333333334,68.04166666666667,7.701666666666667,102.0,,,65.70833333333333,802.875,Clouds,overcast clouds,04n
2007-06-14,1181820600.0,-14.599413,-28.673147,297.31541666666664,293.28791666666666,297.18916666666667,297.43916666666667,1016.7916666666666,78.375,8.339166666666667,98.04166666666667,0.18333333333333335,,54.208333333333336,689.1666666666666,Clouds,broken clouds,04n
2007-06-15,1181907000.0,-14.599413,-28.673147,298.2129166666667,293.08583333333337,298.14375,298.28000000000003,1017.0416666666666,73.29166666666667,9.27,95.5,,,73.95833333333333,803.2083333333334,Clouds,broken clouds,04n
2007-06-16,1181993400.0,-14.599413,-28.673147,298.21458333333334,292.40875,298.0425,298.36875000000003,1017.875,70.375,8.18375,94.375,0.185,,67.29166666666667,777.6666666666666,Clouds,overcast clouds,04n
2007-06-17,1182079800.0,-14.599413,-28.673147,297.62583333333333,292.97291666666666,297.3875,297.8620833333333,1017.9583333333334,75.58333333333333,8.659583333333334,107.66666666666667,0.22166666666666668,,35.083333333333336,726.1666666666666,Clouds,scattered clouds,03n
2007-06-18,1182166200.0,-14.599413,-28.673147,297.2025,292.9166666666667,296.99666666666667,297.40916666666664,1018.0,77.125,8.1625,107.0,0.20636363636363636,,48.708333333333336,663.625,Clouds,light rain,10d
2007-06-19,1182252600.0,-14.599413,-28.673147,297.38708333333335,293.0729166666667,297.18,297.59041666666667,1018.5,77.04166666666667,8.81125,108.16666666666667,0.16333333333333333,,53.541666666666664,726.875,Clouds,scattered clouds,10n
2007-06-20,1182339000.0,-14.599413,-28.673147,297.50916666666666,292.22666666666663,297.4295833333333,297.59166666666664,1019.75,72.45833333333333,9.780416666666666,117.91666666666667,,,46.875,802.2916666666666,Clouds,broken clouds,04n
2007-06-21,1182425400.0,-14.599413,-28.673147,297.1166666666667,292.37916666666666,297.0216666666667,297.21250000000003,1019.9166666666666,74.95833333333333,9.859166666666667,115.625,0.245,,53.208333333333336,726.6666666666666,Clouds,broken clouds,04d
2007-06-22,1182511800.0,-14.599413,-28.673147,297.34375,291.51500000000004,297.28249999999997,297.40208333333334,1018.3333333333334,69.95833333333333,8.532083333333334,118.41666666666667,,,46.625,802.2083333333334,Clouds,broken clouds,04d
2007-06-23,1182598200.0,-14.599413,-28.673147,296.54333333333335,292.86791666666664,296.42041666666665,296.6695833333333,1016.5833333333334,80.0,8.23625,105.20833333333333,0.194,,32.208333333333336,675.7083333333334,Clouds,light rain,10d
2007-06-24,1182684600.0,-14.599413,-28.673147,296.71125,292.84791666666666,296.6508333333333,296.7679166666667,1018.125,79.16666666666667,10.0825,108.20833333333333,0.15666666666666668,,26.541666666666668,725.875,Clouds,few clouds,02d
2007-06-25,1182771000.0,-14.599413,-28.673147,297.0720833333333,292.37208333333336,296.92291666666665,297.215,1019.4166666666666,75.20833333333333,9.02625,105.25,0.13,,39.458333333333336,726.5833333333334,Clouds,scattered clouds,03d
2007-06-26,1182857400.0,-14.599413,-28.673147,297.3183333333333,292.3883333333333,297.22041666666667,297.4158333333333,1019.6666666666666,74.04166666666667,9.0275,108.33333333333333,0.1375,,32.291666666666664,751.3333333333334,Clouds,scattered clouds,03d
2007-06-27,1182943800.0,-14.599413,-28.673147,297.1508333333333,291.3075,297.09625,297.21750000000003,1019.125,69.875,8.249583333333334,112.5,0.11,,42.541666666666664,789.375,Clouds,scattered clouds,03d
2007-06-28,1183030200.0,-14.599413,-28.673147,297.5308333333333,290.75875,297.4641666666667,297.5941666666667,1018.5,66.04166666666667,8.574583333333333,106.08333333333333,,,53.125,802.5416666666666,Clouds,broken clouds,04n
2007-06-29,1183116600.0,-14.599413,-28.673147,297.4241666666667,292.31874999999997,297.3258333333333,297.5229166666667,1018.9583333333334,73.41666666666667,8.639999999999999,100.33333333333333,0.19999999999999998,,31.333333333333332,763.7916666666666,Clouds,scattered clouds,01n
2007-06-30,1183203000.0,-14.599413,-28.673147,297.4820833333333,291.6020833333333,297.41,297.54749999999996,1020.0833333333334,69.79166666666667,7.808333333333334,94.625,,,42.25,801.9583333333334,Clouds,scattered clouds,03n
2007-07-01,1183289400.0,-14.599413,-28.673147,297.52916666666664,292.6775,297.44625,297.61,1021.0416666666666,74.45833333333333,6.713333333333334,99.45833333333333,,,88.95833333333333,803.7083333333334,Clouds,overcast clouds,04n
2007-07-02,1183375800.0,-14.599413,-28.673147,296.96541666666667,292.97625,296.7945833333333,297.13375,1020.1666666666666,78.45833333333333,5.998333333333334,108.125,0.17,,98.83333333333333,677.3333333333334,Clouds,overcast clouds,04n
2007-07-03,1183462200.0,-14.599413,-28.673147,297.13916666666665,292.04541666666665,297.0808333333333,297.19958333333335,1019.75,73.25,7.732916666666667,116.625,,,88.79166666666667,803.6666666666666,Clouds,overcast clouds,04n
2007-07-04,1183548600.0,-14.599413,-28.673147,297.29875,290.795,297.2079166666667,297.38916666666665,1020.875,67.08333333333333,8.860416666666667,119.20833333333333,,,88.95833333333333,803.75,Clouds,overcast clouds,04n
2007-07-05,1183635000.0,-14.599413,-28.673147,297.04625,292.22208333333333,296.93041666666664,297.16083333333336,1021.2083333333334,74.66666666666667,10.915416666666667,115.70833333333333,0.162,,47.166666666666664,676.1666666666666,Clouds,light rain,10n
2007-07-06,1183721400.0,-14.599413,-28.673147,297.19875,291.7995833333333,297.0683333333333,297.3279166666667,1019.75,72.0,11.027916666666668,105.54166666666667,0.22333333333333336,,61.25,764.8333333333334,Clouds,broken clouds,04d
2007-07-07,1183807800.0,-14.599413,-28.673147,297.015,292.35125,296.8695833333333,297.17291666666665,1018.6666666666666,75.375,9.977083333333333,102.79166666666667,0.21333333333333332,,53.041666666666664,688.9583333333334,Clouds,light rain,10n
2007-07-08,1183894200.0,-14.599413,-28.673147,297.22791666666666,292.16083333333336,297.16125,297.29791666666665,1018.625,73.45833333333333,10.637083333333333,105.83333333333333,0.18000000000000002,,25.958333333333332,763.3333333333334,Clear,sky is clear,01d
2007-07-09,1183980600.0,-14.599413,-28.673147,297.24625,292.01916666666665,297.16749999999996,297.32625,1018.9166666666666,72.70833333333333,10.485,105.58333333333333,0.13,,46.041666666666664,751.7083333333334,Clouds,scattered clouds,03n
2007-07-10,1184067000.0,-14.599413,-28.673147,296.79,291.7608333333333,296.5995833333333,296.96999999999997,1017.9583333333334,73.70833333333333,9.6775,94.95833333333333,0.195,,68.45833333333333,701.9583333333334,Clouds,light rain,04n
2007-07-11,1184153400.0,-14.599413,-28.673147,296.83875,292.08250000000004,296.74125,296.93375,1018.0,74.83333333333333,8.835416666666667,96.875,0.17750000000000002,,35.791666666666664,751.4166666666666,Clouds,scattered clouds,03n
2007-07-12,1184239800.0,-14.599413,-28.673147,296.8329166666667,291.8958333333333,296.76124999999996,296.8925,1018.625,74.0,7.674166666666667,99.95833333333333,,,30.875,801.625,Clouds,scattered clouds,03n
2007-07-13,1184326200.0,-14.599413,-28.673147,296.6508333333333,292.3641666666667,296.51124999999996,296.79541666666665,1018.2916666666666,77.08333333333333,8.367083333333333,96.29166666666667,0.17875,,41.291666666666664,701.4166666666666,Clouds,scattered clouds,03n
2007-07-14,1184412600.0,-14.599413,-28.673147,296.6666666666667,292.6875,296.53833333333336,296.7970833333333,1017.5833333333334,78.41666666666667,7.616666666666667,99.70833333333333,0.15,,36.708333333333336,713.8333333333334,Clouds,scattered clouds,03n
2007-07-15,1184499000.0,-14.599413,-28.673147,296.9591666666667,292.2233333333333,296.86375,297.04833333333335,1017.0833333333334,74.875,7.6883333333333335,93.58333333333333,0.17666666666666667,,22.916666666666668,725.6666666666666,Clouds,few clouds,02d
2007-07-16,1184585400.0,-14.599413,-28.673147,297.16833333333335,291.84083333333336,297.0833333333333,297.245,1017.4583333333334,72.16666666666667,5.947916666666667,91.91666666666667,,,33.708333333333336,801.7083333333334,Clouds,scattered clouds,03n
2007-07-17,1184671800.0,-14.599413,-28.673147,296.87916666666666,292.5416666666667,296.7654166666667,296.98541666666665,1017.9166666666666,76.75,6.62125,94.45833333333333,0.15,,28.125,788.9166666666666,Clouds,scattered clouds,02n
2007-07-18,1184758200.0,-14.599413,-28.673147,296.58125,290.68833333333333,296.42958333333337,296.73499999999996,1016.875,69.79166666666667,7.76125,96.58333333333333,0.25,,57.791666666666664,790.0833333333334,Clouds,broken clouds,04n
2007-07-19,1184844600.0,-14.599413,-28.673147,296.5775,292.06874999999997,296.36333333333334,296.7891666666667,1016.125,76.0,5.359999999999999,64.875,0.14857142857142858,,46.583333333333336,713.9166666666666,Clouds,scattered clouds,03n
2007-07-20,1184931000.0,-14.599413,-28.673147,296.6141666666667,292.90333333333336,296.5054166666667,296.71625,1017.6666666666666,79.70833333333333,5.4745833333333325,97.66666666666667,0.17928571428571427,,46.166666666666664,625.7916666666666,Rain,light rain,10d
2007-07-21,1185017400.0,-14.599413,-28.673147,296.65125,292.15791666666667,296.5216666666667,296.77958333333333,1018.0833333333334,75.95833333333333,6.8475,112.375,0.12,,31.75,776.2916666666666,Clouds,scattered clouds,03n
2007-07-22,1185103800.0,-14.599413,-28.673147,296.7633333333333,291.22375,296.68083333333334,296.84083333333336,1016.9583333333334,71.375,9.202916666666667,104.20833333333333,0.175,,40.666666666666664,751.4583333333334,Clouds,scattered clouds,03d
2007-07-23,1185190200.0,-14.599413,-28.673147,296.90958333333333,291.16541666666666,296.6558333333333,297.12291666666664,1016.9166666666666,70.375,7.515000000000001,87.83333333333333,0.11,,37.583333333333336,789.2083333333334,Clouds,scattered clouds,03n
2007-07-24,1185276600.0,-14.599413,-28.673147,296.69625,293.0025,296.55958333333336,296.8279166666667,1017.9583333333334,79.875,8.9075,94.20833333333333,0.14375,,31.416666666666668,701.0833333333334,Clouds,scattered clouds,03d
2007-07-25,1185363000.0,-14.599413,-28.673147,296.9925,291.93833333333333,296.88708333333335,297.09708333333333,1018.2083333333334,73.375,9.946666666666667,91.20833333333333,0.1366666666666667,,38.5,764.1666666666666,Clouds,scattered clouds,03n
2007-07-26,1185449400.0,-14.599413,-28.673147,296.51916666666665,292.1175,296.33708333333334,296.7029166666667,1019.6666666666666,76.41666666666667,8.485416666666667,89.25,0.15666666666666668,,32.583333333333336,763.9166666666666,Clouds,few clouds,02d
2007-07-27,1185535800.0,-14.599413,-28.673147,296.38708333333335,292.37875,296.2945833333333,296.48,1018.9166666666666,78.25,8.791666666666666,100.75,0.12666666666666668,,38.083333333333336,726.4583333333334,Clouds,few clouds,02n
2007-07-28,1185622200.0,-14.599413,-28.673147,296.57708333333335,291.9816666666667,296.4825,296.68125000000003,1018.0833333333334,75.5,7.402083333333334,108.08333333333333,0.19,,20.708333333333332,788.4166666666666,Clouds,few clouds,02n
2007-07-29,1185708600.0,-14.599413,-28.673147,296.62666666666667,292.4579166666667,296.5125,296.74291666666664,1017.0416666666666,77.5,5.248333333333333,88.54166666666667,0.1411111111111111,,48.541666666666664,688.9583333333334,Clouds,light rain,10d
2007-07-30,1185795000.0,-14.599413,-28.673147,296.30291666666665,292.4775,296.08125,296.50916666666666,1017.0,79.16666666666667,3.450833333333333,152.45833333333334,0.175,,57.916666666666664,777.5833333333334,Clouds,broken clouds,04d
2007-07-31,1185881400.0,-14.599413,-28.673147,295.37083333333334,292.87375000000003,295.2241666666667,295.52416666666664,1017.7916666666666,85.83333333333333,9.455,141.79166666666666,0.2042857142857143,,54.125,537.875,Rain,light rain,10d
2007-08-01,1185967800.0,-14.599413,-28.673147,295.75083333333333,292.59458333333333,295.6695833333333,295.84,1018.5833333333334,82.375,11.19625,123.91666666666667,0.198,,63.666666666666664,550.5416666666666,Rain,light rain,10n
2007-08-02,1186054200.0,-14.599413,-28.673147,295.90333333333336,292.3,295.80083333333334,296.0095833333333,1019.2916666666666,80.16666666666667,10.594583333333334,125.41666666666667,0.15,,87.04166666666667,651.8333333333334,Clouds,light rain,04n
2007-08-03,1186140600.0,-14.599413,-28.673147,296.34208333333333,290.5825,296.27625,296.4058333333333,1019.875,70.125,8.526666666666666,118.54166666666667,,,63.291666666666664,802.8333333333334,Clouds,broken clouds,04d
2007-08-04,1186227000.0,-14.599413,-28.673147,296.6379166666667,290.90749999999997,296.58125,296.69374999999997,1020.0833333333334,70.25,8.890416666666667,117.66666666666667,,,25.5,801.25,Clouds,scattered clouds,03n
2007-08-05,1186313400.0,-14.599413,-28.673147,296.32125,290.5208333333333,296.16,296.48,1019.2083333333334,70.16666666666667,9.321666666666667,104.0,0.14666666666666667,,58.833333333333336,764.75,Clouds,broken clouds,03n
2007-08-06,1186399800.0,-14.599413,-28.673147,296.4325,290.35875,296.225,296.62583333333333,1018.9166666666666,69.0,8.73625,98.83333333333333,0.17250000000000001,,66.41666666666667,752.4166666666666,Clouds,broken clouds,04n
2007-08-07,1186486200.0,-14.599413,-28.673147,296.4604166666667,291.40875,296.28208333333333,296.63208333333336,1019.5,73.41666666666667,9.579166666666667,101.08333333333333,0.16166666666666665,,45.25,726.3333333333334,Clouds,few clouds,04n
2007-08-08,1186572600.0,-14.599413,-28.673147,296.67041666666665,291.3954166666667,296.5229166666667,296.82,1020.0416666666666,72.5,10.369583333333333,109.04166666666667,0.20600000000000002,,42.208333333333336,739.0416666666666,Clouds,broken clouds,10n
2007-08-09,1186659000.0,-14.599413,-28.673147,296.41291666666666,291.3675,296.2895833333333,296.535,1019.75,73.45833333333333,11.47,112.5,0.16999999999999998,,46.958333333333336,752.0416666666666,Clouds,scattered clouds,03d
2007-08-10,1186745400.0,-14.599413,-28.673147,296.22666666666663,292.05375,296.13208333333336,296.31583333333333,1019.125,77.5,10.775,109.33333333333333,0.1285714285714286,,65.75,714.4166666666666,Clouds,broken clouds,04d
2007-08-11,1186831800.0,-14.599413,-28.673147,296.2679166666667,291.625,296.0983333333333,296.4370833333333,1019.7083333333334,75.25,10.955416666666666,110.25,0.16166666666666665,,45.875,726.625,Clouds,scattered clouds,03n
2007-08-12,1186918200.0,-14.599413,-28.673147,296.1616666666667,291.91625,296.01375,296.3041666666667,1019.625,77.08333333333333,11.680416666666666,111.0,0.16333333333333333,,39.291666666666664,764.1666666666666,Clouds,scattered clouds,03d
2007-08-13,1187004600.0,-14.599413,-28.673147,295.96166666666664,291.4583333333333,295.8070833333333,296.10625,1019.9166666666666,75.91666666666667,10.889166666666666,112.04166666666667,0.27,,45.583333333333336,714.0833333333334,Clouds,scattered clouds,03n
2007-08-14,1187091000.0,-14.599413,-28.673147,295.85166666666663,291.2029166666667,295.74083333333334,295.95416666666665,1019.8333333333334,75.29166666666667,10.67375,124.0,0.14818181818181816,,30.125,663.2916666666666,Clouds,light rain,10n
2007-08-15,1187177400.0,-14.599413,-28.673147,295.52958333333333,290.76958333333334,295.3520833333333,295.71458333333334,1019.5833333333334,74.70833333333333,11.120416666666666,118.04166666666667,0.19333333333333336,,35.416666666666664,764.0,Clouds,scattered clouds,03n
2007-08-16,1187263800.0,-14.599413,-28.673147,295.7454166666667,288.84250000000003,295.67875,295.81125000000003,1019.0,65.04166666666667,9.395416666666668,129.29166666666666,,,22.875,801.1666666666666,Clouds,few clouds,02n
2007-08-17,1187350200.0,-14.599413,-28.673147,295.92083333333335,289.12833333333333,295.8433333333333,295.99291666666664,1017.9583333333334,65.54166666666667,8.521666666666667,126.25,,,51.291666666666664,802.5,Clouds,broken clouds,04d
2007-08-18,1187436600.0,-14.599413,-28.673147,295.8875,288.9225,295.8258333333333,295.95458333333335,1018.2916666666666,64.875,8.614166666666668,115.0,,,48.041666666666664,802.125,Clouds,sky is clear,04d
2007-08-19,1187523000.0,-14.599413,-28.673147,295.8525,290.5175,295.77791666666667,295.925,1019.25,71.95833333333333,8.170833333333333,108.58333333333333,,,20.041666666666668,801.125,Clouds,sky is clear,01d
2007-08-20,1187609400.0,-14.599413,-28.673147,295.63916666666665,290.78458333333333,295.46875,295.81166666666667,1019.2916666666666,74.20833333333333,8.249166666666666,109.70833333333333,0.19000000000000003,,38.791666666666664,764.2083333333334,Clouds,scattered clouds,03d
2007-08-21,1187695800.0,-14.599413,-28.673147,295.51916666666665,290.46208333333334,295.38375,295.65500000000003,1018.625,73.41666666666667,8.355,115.04166666666667,0.16285714285714284,,35.916666666666664,713.5833333333334,Clouds,light rain,10n
2007-08-22,1187782200.0,-14.599413,-28.673147,295.49291666666664,291.96208333333334,295.4058333333333,295.5879166666667,1017.5416666666666,80.45833333333333,7.986249999999999,109.45833333333333,0.15416666666666667,,44.583333333333336,651.0833333333334,Clouds,light rain,10n
2007-08-23,1187868600.0,-14.599413,-28.673147,296.14208333333335,292.0125,295.98833333333334,296.3025,1017.1666666666666,77.66666666666667,7.223333333333334,111.08333333333333,0.2025,,45.583333333333336,751.8333333333334,Clouds,broken clouds,04d
2007-08-24,1187955000.0,-14.599413,-28.673147,296.40708333333333,293.08750000000003,296.33,296.4904166666667,1016.9166666666666,81.625,8.315,114.41666666666667,,,47.0,802.25,Clouds,scattered clouds,03d
2007-08-25,1188041400.0,-14.599413,-28.673147,296.48541666666665,293.6666666666667,296.39875,296.5733333333333,1016.3333333333334,84.20833333333333,7.8566666666666665,102.95833333333333,0.11,,58.875,790.25,Clouds,broken clouds,04n
2007-08-26,1188127800.0,-14.599413,-28.673147,296.3520833333333,292.68,296.2754166666667,296.4291666666667,1017.2083333333334,79.95833333333333,8.2025,93.54166666666667,0.11,,37.375,789.2083333333334,Clouds,few clouds,02d
2007-08-27,1188214200.0,-14.599413,-28.673147,295.9916666666667,290.72499999999997,295.93958333333336,296.0425,1017.8333333333334,72.29166666666667,7.791666666666667,105.79166666666667,,,45.458333333333336,802.1666666666666,Clouds,broken clouds,04d
2007-08-28,1188300600.0,-14.599413,-28.673147,296.07458333333335,290.4291666666667,295.91625,296.21583333333336,1017.375,70.66666666666667,7.62625,108.58333333333333,0.1,,61.291666666666664,790.125,Clouds,broken clouds,04n
2007-08-29,1188387000.0,-14.599413,-28.673147,296.3125,292.05875,296.2454166666667,296.3775,1018.5416666666666,77.04166666666667,7.52,114.04166666666667,0.16,,50.0,764.3333333333334,Clouds,scattered clouds,03n
2007-08-30,1188473400.0,-14.599413,-28.673147,296.01125,291.78416666666664,295.90208333333334,296.11333333333334,1019.5,77.125,7.540833333333333,116.33333333333333,0.13,,68.16666666666667,790.375,Clouds,overcast clouds,04d
